seller_ID;price;card_ID;card_condition;language;is_foiled;amount;date_ID
ArenaGamesDE;0.25;Impulse;Excellent;English;False;3;3
SodGames;0.25;Impulse;Near Mint;English;False;40;3
fabfesta;0.25;Impulse;Near Mint;English;False;9;3
Ishan;0.25;Impulse;Near Mint;English;False;1;3
TeamSpelEnMeer;0.25;Impulse;Near Mint;English;False;1;3
Moria05;0.25;Impulse;Near Mint;English;False;4;3
lastdreamer87;0.25;Impulse;Near Mint;English;False;5;3
leonin;0.25;Impulse;Near Mint;English;False;3;3
dfccg;0.25;Impulse;Near Mint;English;False;3;3
Mulligans;0.25;Impulse;Excellent;English;False;4;3
OblivionMTG;0.25;Impulse;Excellent;English;False;4;3
LotusVale-Bochum;0.25;Impulse;Excellent;English;False;8;3
stahlkarnickel2;0.25;Impulse;Excellent;English;False;8;3
Tezzeret84;0.25;Impulse;Excellent;S-Chinese;False;1;3
Lorena;0.25;Impulse;Near Mint;English;False;3;3
Nephren;0.25;Impulse;Near Mint;English;False;2;3
DHGames;0.25;Impulse;Near Mint;English;False;1;3
Gunnar2k8;0.25;Impulse;Excellent;English;False;7;3
K3lla;0.25;Impulse;Near Mint;English;False;1;3
CollectiblesTrading;0.25;Impulse;Near Mint;English;False;7;3
sovmar;1.00;Impulse;Near Mint;English;False;1;3
Yufei;0.25;Impulse;Near Mint;English;False;2;3
Kernowjim;0.25;Impulse;Near Mint;English;False;2;3
Akroma44;0.25;Impulse;Near Mint;English;False;10;3
Yggzorn;0.25;Impulse;Near Mint;English;False;1;3
Mintcardgem;0.25;Impulse;Near Mint;English;False;1;3
Zloch;0.25;Impulse;Near Mint;English;False;1;3
seagel;0.25;Impulse;Near Mint;English;False;12;3
D-Insane;0.25;Impulse;Near Mint;English;False;1;3
Piccio91;0.25;Impulse;Excellent;English;False;1;3
Charly4785;0.25;Impulse;Near Mint;English;False;1;3
snabblars;0.25;Impulse;Near Mint;English;False;1;3
Yamalesca;0.25;Impulse;Near Mint;English;False;1;3
Stefan-Laszkiewicz;0.25;Impulse;Excellent;English;False;1;3
Games-Island;0.26;Impulse;Excellent;English;False;14;3
sundermeier;0.26;Impulse;Near Mint;English;False;2;3
Games-Island;0.27;Impulse;Excellent;English;False;1;3
WizardshopCz;0.27;Impulse;Near Mint;English;False;30;3
czesctuariel;0.27;Impulse;Near Mint;English;False;2;3
Zebratus;0.27;Impulse;Near Mint;English;False;3;3
Dunkler-Herrscher;0.28;Impulse;Near Mint;English;False;38;3
CardgeekNL;0.28;Impulse;Near Mint;English;False;8;3
Rusty2410;0.29;Impulse;Near Mint;English;False;8;3
CardsMania;0.29;Impulse;Near Mint;English;False;4;3
NobleGarden;0.29;Impulse;Near Mint;English;False;4;3
PetrKikac;0.29;Impulse;Near Mint;English;False;10;3
GRANDE-INVERNO;0.29;Impulse;Near Mint;English;False;1;3
Moltras;0.30;Impulse;Near Mint;English;False;4;3
Ortrudzomfg;0.30;Impulse;Near Mint;English;False;2;3
MagaMercatino;0.30;Impulse;Near Mint;English;False;1;3
The-Inn-TCG;0.30;Impulse;Excellent;English;False;4;3
HatakeKakashi88;0.30;Impulse;Near Mint;English;False;4;3
corsi1996;0.30;Impulse;Near Mint;English;False;3;3
Mintcardgem;0.30;Impulse;Near Mint;English;False;1;3
derboba;0.30;Impulse;Near Mint;English;False;2;3
steficTol;0.30;Impulse;Near Mint;English;False;1;3
nickdejonge;0.30;Impulse;Near Mint;English;False;1;3
TizziTizzi;0.30;Impulse;Excellent;English;False;2;3
FKTRD;0.32;Impulse;Near Mint;English;False;20;3
TCG-entertainment;0.32;Impulse;Near Mint;English;False;30;3
magictuga;0.32;Impulse;Near Mint;English;False;4;3
Playin;0.34;Impulse;Near Mint;English;False;4;3
Tier1MTG;0.34;Impulse;Excellent;English;False;28;3
Guarida-Del-Dragon;0.35;Impulse;Excellent;English;False;8;3
pl0wbeast;0.35;Impulse;Near Mint;English;False;10;3
leonin;0.35;Impulse;Near Mint;English;False;11;3
Skaldenmagie;0.35;Impulse;Near Mint;English;False;2;3
DrawstepGD;0.35;Impulse;Near Mint;English;False;4;3
Abdelbach;0.35;Impulse;Near Mint;English;False;4;3
Mythulro;0.35;Impulse;Near Mint;English;False;1;3
ritastochter;0.35;Impulse;Near Mint;English;False;2;3
D-Insane;0.35;Impulse;Near Mint;English;False;1;3
Kirisame84;0.35;Impulse;Near Mint;English;False;1;3
delmas;0.35;Impulse;Near Mint;English;False;2;3
dragonfall5;0.36;Impulse;Near Mint;English;False;1;3
JM123;0.36;Impulse;Near Mint;English;False;3;3
SwankyPants88;0.36;Impulse;Near Mint;English;False;1;3
BB-Spiele;0.37;Impulse;Near Mint;English;False;2;3
FKTRD;0.37;Impulse;Excellent;English;False;20;3
pedrodj78;0.38;Impulse;Mint;English;False;1;3
EttoreMTG;0.39;Impulse;Excellent;English;False;1;3
Magicshop2000;0.39;Impulse;Excellent;English;False;2;3
DavidxRodx;0.39;Impulse;Mint;English;False;5;3
TimeaB;0.39;Impulse;Near Mint;English;False;2;3
MrPete;0.39;Impulse;Near Mint;English;False;1;3
Mazvigosl;0.40;Impulse;Near Mint;English;False;2;3
FKTRD;0.40;Impulse;Excellent;English;False;12;3
MerfolkTraders;0.40;Impulse;Near Mint;English;False;8;3
masa;0.40;Impulse;Near Mint;English;False;18;3
BeNsE;0.40;Impulse;Near Mint;English;False;4;3
Pangea;0.40;Impulse;Near Mint;English;False;2;3
Strat066;0.40;Impulse;Near Mint;English;False;3;3
monstersystem;0.40;Impulse;Near Mint;English;False;1;3
Colovia;0.40;Impulse;Near Mint;English;False;1;3
kahlan37;0.40;Impulse;Near Mint;English;False;1;3
Grecutus;0.45;Impulse;Near Mint;English;False;2;3
Rishadan-Magic-Store;0.45;Impulse;Near Mint;English;False;4;3
Letalboro;0.45;Impulse;Near Mint;English;False;1;3
MagicPapa;0.48;Impulse;Near Mint;English;False;3;3
jokerbovisa;0.48;Impulse;Near Mint;English;False;3;3
TCGEnterprise;0.48;Impulse;Excellent;English;False;4;3
Schimmelpopo;0.48;Impulse;Near Mint;English;False;2;3
Magicdealer-patte-de;0.49;Impulse;Near Mint;English;False;9;3
Galactus-Roma;0.49;Impulse;Near Mint;English;False;4;3
magiccorner;0.49;Impulse;Near Mint;English;False;4;3
Metropolis-Center;0.49;Impulse;Near Mint;English;False;4;3
Gunship-Games;0.49;Impulse;Near Mint;English;False;4;3
CerberusIT;0.49;Impulse;Excellent;English;False;4;3
gamersfinest;0.49;Impulse;Near Mint;English;False;4;3
gamersfinest;0.49;Impulse;Near Mint;English;False;1;3
gamersfinest;0.49;Impulse;Near Mint;English;False;2;3
PlayTimeComo;0.49;Impulse;Near Mint;English;False;2;3
MAGICSHOPITA;0.49;Impulse;Near Mint;English;False;2;3
ThreeForOne-AT;0.50;Impulse;Near Mint;English;False;4;3
daltenda;0.50;Impulse;Near Mint;English;False;4;3
EspaceMagic;0.50;Impulse;Near Mint;English;False;21;3
Nightshade-Shop;0.50;Impulse;Excellent;English;False;4;3
fischi1984;0.50;Impulse;Near Mint;English;False;9;3
slashrose;0.50;Impulse;Near Mint;English;False;1;3
Brisk;0.50;Impulse;Near Mint;Japanese;False;1;3
Mintcardgem;0.50;Impulse;Near Mint;English;False;1;3
annor;0.50;Impulse;Near Mint;English;False;1;3
Robotomasas;0.50;Impulse;Near Mint;English;False;1;3
Magicsaleman;0.55;Impulse;Near Mint;English;False;5;3
karmacrow;0.59;Impulse;Excellent;English;False;6;3
House-of-Games;0.75;Impulse;Near Mint;English;False;4;3
Deinvater18;0.89;Impulse;Near Mint;English;False;1;3
Jizreel;0.95;Impulse;Near Mint;English;False;1;3
Winsel;0.99;Impulse;Near Mint;English;False;1;3
MAGICPLANET;0.99;Impulse;Excellent;English;False;7;3
Oriented;0.99;Impulse;Good;English;False;1;3
christianstrothjohann;1.00;Impulse;Near Mint;English;False;1;3
petedk;1.00;Impulse;Near Mint;English;False;1;3
Stavesacre;1.00;Impulse;Near Mint;English;False;1;3
Messicano;1.00;Impulse;Near Mint;English;False;1;3
YamiAlex1994;1.19;Impulse;Near Mint;English;False;1;3
TimmeyOne;1.20;Impulse;Near Mint;English;False;1;3
Gemini56;1.20;Impulse;Near Mint;English;False;1;3
RMP1982;1.25;Impulse;Near Mint;English;False;1;3
caceres2020;1.30;Impulse;Near Mint;English;False;1;3
Pernacchianda;1.50;Impulse;Good;English;False;1;3
Tier1MTG;1.79;Impulse;Excellent;English;False;1;3
PeloutseMtG;1.90;Impulse;Near Mint;English;False;1;3
Crosis88;1.99;Impulse;Near Mint;English;False;1;3
axanathos;2.00;Impulse;Good;English;False;1;3
JoannaDark;2.00;Impulse;Near Mint;English;False;1;3
quasimoto;2.00;Impulse;Near Mint;English;False;1;3
MarioMirage;2.00;Impulse;Near Mint;English;False;1;3
Galactus-Roma;2.24;Impulse;Poor;English;False;1;3
WizardshopCz;2.72;Impulse;Near Mint;English;False;1;3
Schnapsl;2.79;Impulse;Near Mint;English;False;1;3
Vansguy-DE;2.89;Impulse;Excellent;English;False;1;3
Kartenkoenig;2.95;Impulse;Near Mint;English;False;1;3
TCG-entertainment;2.98;Impulse;Near Mint;English;False;1;3
Galactus-Roma;2.99;Impulse;Near Mint;English;False;1;3
CardCastle;3.00;Impulse;Near Mint;English;False;1;3
RDeschain;3.00;Impulse;Mint;English;False;1;3
CardsMania;3.99;Impulse;Near Mint;English;False;1;3
SVKZeke;4.00;Impulse;Near Mint;English;False;5;3
temur11;5.00;Impulse;Near Mint;English;False;1;3
PeloutseMtG;8.50;Impulse;Near Mint;English;False;1;3
nantukozerox;14.99;Impulse;Near Mint;Japanese;False;1;3
aleplm98;0.10;Zndrsplt, Eye of Wisdom;Excellent;English;False;1;3
GoodPool;0.10;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
Foransa;0.10;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
PanBzoch;0.10;Zndrsplt, Eye of Wisdom;Near Mint;English;False;3;3
Colabier;0.12;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
moneymaker;0.14;Zndrsplt, Eye of Wisdom;Excellent;English;False;1;3
Noah471;0.15;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
Cohnjollins;0.15;Zndrsplt, Eye of Wisdom;Near Mint;English;False;2;3
LeonPonce;0.15;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
sytsnas;0.15;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
noisia;0.15;Zndrsplt, Eye of Wisdom;Near Mint;English;False;3;3
Greenskull;0.15;Zndrsplt, Eye of Wisdom;Near Mint;English;False;3;3
Danedeluxe;0.15;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
babylon;0.15;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
McFreud;0.15;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
muse99;0.15;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
Bellota95;0.15;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
BBG66;0.15;Zndrsplt, Eye of Wisdom;Near Mint;S-Chinese;False;2;3
Marsupisalami;0.15;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
Murasame;0.15;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
stanislaf;0.15;Zndrsplt, Eye of Wisdom;Near Mint;English;False;2;3
cardvictim;0.15;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
atlas222;0.15;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
Torako;0.15;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
MadridMagic;0.16;Zndrsplt, Eye of Wisdom;Near Mint;English;False;4;3
cloudpostBA;0.17;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
bouzekry;0.17;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
Hgjlesv;0.17;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
stahlkarnickel2;0.18;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
TimD;0.18;Zndrsplt, Eye of Wisdom;Excellent;English;False;1;3
PowerMagicstar;0.18;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
CommanderStaples;0.18;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
kartenschmiede;0.19;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
theNecromancer;0.19;Zndrsplt, Eye of Wisdom;Near Mint;English;False;2;3
mstokowski;0.19;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
huge4uk;0.19;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
Sebas74;0.19;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
ManaRamp;0.19;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
Piranha81;0.19;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
daltenda;0.20;Zndrsplt, Eye of Wisdom;Poor;English;False;1;3
AvalonBurgos;0.20;Zndrsplt, Eye of Wisdom;Near Mint;English;False;4;3
Andycards;0.20;Zndrsplt, Eye of Wisdom;Near Mint;English;False;6;3
LuisLlana;0.20;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
SK4TE;0.20;Zndrsplt, Eye of Wisdom;Excellent;English;False;1;3
olgamor;0.20;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
marCH1LLL;0.20;Zndrsplt, Eye of Wisdom;Excellent;English;False;23;3
ni-ju66;0.20;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
baleinedessables;0.20;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
rakerone;0.20;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
Jack-DM;0.20;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
magnapoli;0.20;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
SnappyTiger;0.20;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
Trapper99;0.20;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
PaulAndr;0.20;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
Blaze241;0.20;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
gabrielooos93;0.20;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
flosar71;0.20;Zndrsplt, Eye of Wisdom;Excellent;English;False;1;3
RisingVoid;0.20;Zndrsplt, Eye of Wisdom;Excellent;English;False;1;3
Tueben;0.20;Zndrsplt, Eye of Wisdom;Excellent;English;False;1;3
RagnarNagato;0.20;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
Annie1983;0.20;Zndrsplt, Eye of Wisdom;Excellent;English;False;3;3
Mtg-volos;0.21;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
magicpartcard;0.21;Zndrsplt, Eye of Wisdom;Near Mint;English;False;2;3
mstokowski;0.22;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
riper91;0.22;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
Uncraft;0.22;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
Scarecrows;0.22;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
MoonVillage;0.23;Zndrsplt, Eye of Wisdom;Near Mint;English;False;2;3
Larinski;0.23;Zndrsplt, Eye of Wisdom;Near Mint;English;False;2;3
dikkedaan;0.23;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
Teenwolf;0.95;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
VentorII;0.24;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
Villy;0.24;Zndrsplt, Eye of Wisdom;Excellent;English;False;1;3
Vansguy-DE;0.25;Zndrsplt, Eye of Wisdom;Excellent;Japanese;False;2;3
GameForce;0.25;Zndrsplt, Eye of Wisdom;Excellent;English;False;2;3
VintageCollectors;0.25;Zndrsplt, Eye of Wisdom;Near Mint;English;False;76;3
Blizardjack;0.25;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
roughy;0.25;Zndrsplt, Eye of Wisdom;Near Mint;English;False;2;3
CollectiblesTrading;0.25;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
RickOttaro;0.25;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
chrisa2;0.25;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
Giantian;0.25;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
Giantian;0.25;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
Kernowjim;0.25;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
Weltenwache;0.25;Zndrsplt, Eye of Wisdom;Near Mint;English;False;2;3
HatakeKakashi88;0.25;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
Dijkstra;0.25;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
Akroma1987;0.25;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
Platzer;0.25;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
Krokar;0.25;Zndrsplt, Eye of Wisdom;Excellent;English;False;1;3
minimagic;0.25;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
JaySmalls;0.25;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
CaronteFCB;0.25;Zndrsplt, Eye of Wisdom;Mint;English;False;1;3
FrankvdWaals;0.25;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
Elucidator;0.25;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
crying;0.25;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
Efe-Flatline;0.25;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
Darkmattergun;0.25;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
MtgUtility;0.26;Zndrsplt, Eye of Wisdom;Excellent;English;False;2;3
TheCronoX;0.26;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
Malthe14;0.26;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
WizardshopCz;0.27;Zndrsplt, Eye of Wisdom;Near Mint;English;False;12;3
biber;0.27;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
xenesaltones;0.27;Zndrsplt, Eye of Wisdom;Near Mint;English;False;2;3
Dunkler-Herrscher;0.28;Zndrsplt, Eye of Wisdom;Near Mint;English;False;18;3
Kapelusznik;0.28;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
MysticShop;0.29;Zndrsplt, Eye of Wisdom;Near Mint;English;False;4;3
cardgalaxy;0.29;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
exaltetangel;0.29;Zndrsplt, Eye of Wisdom;Excellent;English;False;1;3
GamersAcademy;0.29;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
Dinis;0.29;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
Makre;0.29;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
Meistermeuchler;0.29;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
PetrKikac;0.29;Zndrsplt, Eye of Wisdom;Near Mint;English;False;3;3
MTGcardmarket01;0.29;Zndrsplt, Eye of Wisdom;Near Mint;English;False;12;3
Sichiro;0.29;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
Goat-enterprise;0.30;Zndrsplt, Eye of Wisdom;Excellent;English;False;9;3
Itaca;0.30;Zndrsplt, Eye of Wisdom;Near Mint;English;False;4;3
DUAL-GAMES;0.30;Zndrsplt, Eye of Wisdom;Near Mint;English;False;8;3
Card-Trader24;0.30;Zndrsplt, Eye of Wisdom;Excellent;English;False;1;3
taikocomics;0.30;Zndrsplt, Eye of Wisdom;Near Mint;English;False;2;3
SodGames;0.30;Zndrsplt, Eye of Wisdom;Near Mint;English;False;13;3
DualGames-Alicante;0.30;Zndrsplt, Eye of Wisdom;Near Mint;English;False;4;3
sanjic;0.30;Zndrsplt, Eye of Wisdom;Near Mint;English;False;2;3
Moltras;0.30;Zndrsplt, Eye of Wisdom;Near Mint;English;False;4;3
Athabasca;0.30;Zndrsplt, Eye of Wisdom;Near Mint;English;False;3;3
Blizardjack;0.30;Zndrsplt, Eye of Wisdom;Near Mint;English;False;2;3
roughy;0.30;Zndrsplt, Eye of Wisdom;Mint;English;False;1;3
Zuerichsee;0.30;Zndrsplt, Eye of Wisdom;Near Mint;English;False;2;3
ludo54;0.30;Zndrsplt, Eye of Wisdom;Near Mint;English;False;2;3
luciano38;0.30;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
landshome279;0.30;Zndrsplt, Eye of Wisdom;Near Mint;English;False;5;3
geekfactory;0.30;Zndrsplt, Eye of Wisdom;Excellent;English;False;1;3
WinTheGame;0.30;Zndrsplt, Eye of Wisdom;Near Mint;English;False;2;3
Failster;0.30;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
gao6979;0.30;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
Megatol;0.30;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
Figurasdeplomo;0.30;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
WouterDS;0.30;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
Zombiepartyuk;0.30;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
crabouille;0.30;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
Raptorius;0.30;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
FLouro;0.30;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
Jbonta;0.30;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
Venarch;0.30;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
CORP-F;0.31;Zndrsplt, Eye of Wisdom;Near Mint;Japanese;False;1;3
FKTRD;0.32;Zndrsplt, Eye of Wisdom;Near Mint;English;False;20;3
TCG-entertainment;0.32;Zndrsplt, Eye of Wisdom;Near Mint;English;False;12;3
Aaages;0.32;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
flamberg;0.33;Zndrsplt, Eye of Wisdom;Near Mint;English;False;6;3
arctis;0.33;Zndrsplt, Eye of Wisdom;Excellent;English;False;1;3
Mordor;0.34;Zndrsplt, Eye of Wisdom;Near Mint;English;False;4;3
MerfolkTraders;0.34;Zndrsplt, Eye of Wisdom;Near Mint;English;False;2;3
PlanarGate;0.34;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
MagicBarcelona;0.35;Zndrsplt, Eye of Wisdom;Near Mint;English;False;4;3
Goat-enterprise;0.35;Zndrsplt, Eye of Wisdom;Near Mint;English;False;9;3
ArenaGamesDE;0.35;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
DeMagicMarkt;0.35;Zndrsplt, Eye of Wisdom;Excellent;English;False;1;3
MrMirari;0.35;Zndrsplt, Eye of Wisdom;Near Mint;English;False;3;3
Akroma44;0.35;Zndrsplt, Eye of Wisdom;Near Mint;English;False;2;3
82chrisj;0.35;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
Muskatnuss6;0.35;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
ritastochter;0.35;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
jorHere;0.35;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
mrfingers123;0.35;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
Dieuxx621;0.35;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
DantessCardss;0.35;Zndrsplt, Eye of Wisdom;Near Mint;English;False;2;3
dragonfall5;0.36;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
Xobulo;0.36;Zndrsplt, Eye of Wisdom;Excellent;English;False;1;3
TrueNeckbeardCards;0.36;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
Sailorsgrave91;0.36;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
FKTRD;0.37;Zndrsplt, Eye of Wisdom;Excellent;English;False;6;3
FKTRD;0.37;Zndrsplt, Eye of Wisdom;Excellent;English;False;20;3
Rusty2410;0.39;Zndrsplt, Eye of Wisdom;Near Mint;English;False;3;3
OutpostBrussels;0.39;Zndrsplt, Eye of Wisdom;Near Mint;English;False;4;3
Vansguy-DE;0.39;Zndrsplt, Eye of Wisdom;Excellent;English;False;7;3
Ghostlo;0.39;Zndrsplt, Eye of Wisdom;Near Mint;English;False;4;3
ggmagic;0.39;Zndrsplt, Eye of Wisdom;Near Mint;English;False;8;3
Skaldenmagie;0.39;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
BlackSkorpio;0.39;Zndrsplt, Eye of Wisdom;Excellent;English;False;1;3
TJHollaar;0.39;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
Blackdragon94;0.39;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
FKTRD;0.40;Zndrsplt, Eye of Wisdom;Excellent;English;False;4;3
ilcovodelnerd;0.40;Zndrsplt, Eye of Wisdom;Near Mint;English;False;8;3
Distritozero;0.40;Zndrsplt, Eye of Wisdom;Near Mint;English;False;4;3
DeMagicMarkt;0.40;Zndrsplt, Eye of Wisdom;Near Mint;English;False;2;3
BuyWithConfidence;0.40;Zndrsplt, Eye of Wisdom;Excellent;English;False;2;3
tiburonapu;0.40;Zndrsplt, Eye of Wisdom;Near Mint;English;False;4;3
maquilleida;0.40;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
SMC1;0.40;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
Lorena;0.40;Zndrsplt, Eye of Wisdom;Near Mint;English;False;2;3
OstfrieseMM;0.40;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
Nils97;0.40;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
OlivierR;0.40;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
MeiOPanda;0.40;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
SergiRL;0.40;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
Morgo1;0.40;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
Seath;0.40;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
Zicral;0.40;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
SynMaple;0.40;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
Morigal;0.41;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
jokerbovisa;0.44;Zndrsplt, Eye of Wisdom;Excellent;English;False;2;3
Method999;0.45;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
Rishadan-Magic-Store;0.45;Zndrsplt, Eye of Wisdom;Near Mint;English;False;4;3
Erschonwieder;0.45;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
hael22;0.45;Zndrsplt, Eye of Wisdom;Near Mint;English;False;2;3
gatheringka;0.45;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
Dudas999;0.45;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
WatHaddaDa;0.45;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
nic222k;0.47;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
CardgeekNL;0.48;Zndrsplt, Eye of Wisdom;Near Mint;English;False;4;3
CardStoreAlcamo;0.48;Zndrsplt, Eye of Wisdom;Excellent;English;False;2;3
TolarianBrewAcademy;0.48;Zndrsplt, Eye of Wisdom;Near Mint;English;False;4;3
Henchmans;0.48;Zndrsplt, Eye of Wisdom;Near Mint;English;False;1;3
